Age,YearsAtCompany,MonthlyIncome,DistanceFromHome,JobLevel,PercentSalaryHike,PerformanceRating,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobSatisfaction,Gender,Department,Education,MaritalStatus,JobRole,OverTime,BusinessTravel,target
20.0,19.0,8487.0,48.0,3.0,15.0,1.0,14.0,3.0,12.0,1.0,Male,Support,Masters,Single,Engineer,Yes,Travel_Frequently,0
27.0,1.0,19204.0,33.0,2.0,18.0,4.0,0.0,0.0,0.0,3.0,Female,Development,Masters,Divorced,Engineer,Yes,Non-Travel,1
59.0,24.0,7988.0,35.0,1.0,7.0,2.0,14.0,9.0,3.0,3.0,Male,HR,Bachelors,Married,Clerk,No,Non-Travel,1
38.0,10.0,7635.0,18.0,4.0,22.0,3.0,0.0,0.0,0.0,4.0,Female,HR,Bachelors,Single,Clerk,Yes,Travel_Rarely,0
29.0,9.0,6604.0,48.0,2.0,0.0,4.0,2.0,2.0,0.0,4.0,Female,Support,PhD,Single,Engineer,No,Non-Travel,0
19.0,16.0,19947.0,21.0,5.0,16.0,4.0,0.0,0.0,0.0,4.0,Female,HR,High School,Married,Manager,Yes,Non-Travel,0
58.0,29.0,11399.0,28.0,1.0,17.0,4.0,16.0,7.0,0.0,3.0,Female,Support,Masters,Married,Clerk,Yes,Non-Travel,0
41.0,34.0,3839.0,20.0,3.0,6.0,1.0,13.0,4.0,5.0,2.0,Female,Sales,Bachelors,Divorced,Clerk,No,Non-Travel,0
52.0,18.0,9675.0,45.0,4.0,8.0,2.0,11.0,6.0,9.0,4.0,Female,Support,Masters,Married,Executive,Yes,Travel_Frequently,0
47.0,33.0,13544.0,20.0,5.0,22.0,4.0,2.0,1.0,2.0,3.0,Male,Sales,High School,Single,Clerk,Yes,Travel_Frequently,0
47.0,31.0,10001.0,4.0,1.0,2.0,2.0,22.0,6.0,0.0,3.0,Male,Sales,Masters,Divorced,Clerk,No,Travel_Frequently,1
64.0,11.0,11575.0,36.0,5.0,23.0,3.0,0.0,0.0,0.0,3.0,Female,Finance,Masters,Married,Manager,Yes,Non-Travel,0
52.0,16.0,4306.0,34.0,3.0,23.0,2.0,8.0,1.0,3.0,3.0,Male,Support,PhD,Divorced,Executive,Yes,Travel_Rarely,0
36.0,5.0,16230.0,45.0,4.0,24.0,1.0,0.0,0.0,0.0,3.0,Male,Development,Masters,Divorced,Executive,Yes,Non-Travel,0
25.0,12.0,12664.0,13.0,3.0,10.0,2.0,6.0,4.0,0.0,2.0,Female,Finance,High School,Divorced,Engineer,Yes,Travel_Frequently,1
43.0,38.0,17114.0,31.0,4.0,15.0,3.0,27.0,22.0,20.0,1.0,Male,Sales,PhD,Single,Technician,No,Travel_Frequently,0
57.0,21.0,13159.0,39.0,5.0,8.0,3.0,18.0,11.0,18.0,2.0,Female,Development,Masters,Single,Engineer,Yes,Travel_Frequently,0
24.0,10.0,15299.0,7.0,1.0,11.0,4.0,9.0,1.0,3.0,1.0,Male,HR,High School,Married,Engineer,Yes,Travel_Rarely,1
47.0,6.0,19344.0,17.0,4.0,13.0,3.0,3.0,3.0,0.0,4.0,Female,HR,Bachelors,Single,Engineer,Yes,Travel_Rarely,0
24.0,20.0,10629.0,42.0,3.0,24.0,4.0,1.0,0.0,0.0,4.0,Female,Finance,PhD,Divorced,Executive,Yes,Travel_Frequently,0
18.0,29.0,11761.0,30.0,5.0,3.0,1.0,19.0,14.0,10.0,2.0,Male,Support,Masters,Single,Clerk,No,Travel_Frequently,0
53.0,18.0,11810.0,48.0,5.0,10.0,1.0,16.0,3.0,16.0,3.0,Female,Development,PhD,Divorced,Executive,No,Travel_Frequently,0
42.0,28.0,13804.0,34.0,5.0,1.0,2.0,20.0,1.0,13.0,2.0,Female,Finance,High School,Single,Clerk,Yes,Travel_Rarely,0
54.0,34.0,3512.0,22.0,1.0,23.0,3.0,11.0,0.0,9.0,4.0,Female,Support,Masters,Divorced,Clerk,No,Travel_Rarely,0
18.0,19.0,6738.0,21.0,5.0,17.0,3.0,6.0,4.0,5.0,2.0,Male,Support,High School,Married,Technician,No,Travel_Rarely,0
32.0,35.0,18775.0,9.0,1.0,2.0,3.0,25.0,4.0,24.0,3.0,Male,HR,PhD,Married,Engineer,Yes,Travel_Rarely,0
54.0,38.0,4621.0,12.0,2.0,24.0,4.0,19.0,19.0,16.0,3.0,Male,Development,Masters,Single,Technician,Yes,Travel_Frequently,0
57.0,22.0,8176.0,16.0,3.0,0.0,1.0,15.0,8.0,1.0,1.0,Female,Finance,Bachelors,Single,Executive,No,Travel_Frequently,0
25.0,30.0,17495.0,5.0,1.0,4.0,3.0,26.0,23.0,0.0,4.0,Female,HR,Bachelors,Single,Clerk,Yes,Travel_Frequently,1
22.0,34.0,11112.0,19.0,1.0,6.0,2.0,4.0,1.0,1.0,3.0,Female,Support,PhD,Single,Technician,Yes,Non-Travel,0
26.0,21.0,8041.0,28.0,3.0,19.0,2.0,15.0,10.0,5.0,4.0,Female,Development,Masters,Divorced,Executive,Yes,Travel_Frequently,0
18.0,6.0,7210.0,17.0,4.0,3.0,1.0,6.0,3.0,2.0,1.0,Male,HR,PhD,Married,Executive,No,Non-Travel,0
53.0,32.0,6508.0,22.0,5.0,2.0,4.0,9.0,4.0,7.0,3.0,Female,Development,Masters,Divorced,Engineer,Yes,Travel_Rarely,0
52.0,35.0,8442.0,35.0,4.0,5.0,4.0,18.0,11.0,12.0,1.0,Female,Development,Bachelors,Married,Clerk,No,Travel_Rarely,0
19.0,6.0,8216.0,49.0,1.0,11.0,4.0,0.0,0.0,0.0,2.0,Male,Development,Bachelors,Divorced,Engineer,No,Travel_Rarely,0
57.0,26.0,2260.0,15.0,5.0,15.0,1.0,13.0,13.0,4.0,2.0,Male,HR,High School,Divorced,Engineer,No,Non-Travel,0
40.0,1.0,8833.0,19.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,Female,Support,PhD,Divorced,Executive,Yes,Travel_Frequently,0
26.0,16.0,11527.0,47.0,3.0,10.0,3.0,5.0,1.0,5.0,3.0,Male,Sales,PhD,Single,Engineer,No,Travel_Rarely,0
63.0,29.0,7944.0,44.0,5.0,13.0,3.0,16.0,10.0,3.0,3.0,Male,HR,Bachelors,Single,Clerk,No,Travel_Frequently,0
31.0,21.0,2334.0,44.0,3.0,17.0,2.0,14.0,4.0,1.0,3.0,Male,Sales,Bachelors,Single,Engineer,No,Travel_Rarely,0
21.0,27.0,9669.0,35.0,4.0,21.0,2.0,24.0,13.0,16.0,3.0,Female,Sales,PhD,Divorced,Engineer,Yes,Travel_Rarely,1
47.0,32.0,4779.0,43.0,1.0,7.0,3.0,20.0,16.0,18.0,1.0,Male,Sales,Masters,Married,Technician,No,Non-Travel,1
48.0,25.0,15259.0,23.0,1.0,0.0,2.0,15.0,1.0,11.0,4.0,Female,Finance,Bachelors,Married,Clerk,Yes,Travel_Frequently,1
55.0,34.0,7190.0,10.0,1.0,3.0,2.0,32.0,12.0,13.0,1.0,Male,HR,High School,Married,Clerk,Yes,Non-Travel,0
28.0,10.0,5163.0,22.0,2.0,16.0,4.0,10.0,0.0,2.0,3.0,Male,Finance,High School,Married,Engineer,No,Travel_Rarely,0
52.0,6.0,11094.0,47.0,1.0,19.0,4.0,5.0,3.0,1.0,2.0,Male,Sales,High School,Single,Manager,No,Travel_Rarely,0
25.0,27.0,13624.0,11.0,1.0,24.0,1.0,26.0,7.0,24.0,2.0,Male,Finance,PhD,Single,Technician,Yes,Travel_Frequently,1
20.0,24.0,2023.0,26.0,1.0,21.0,4.0,13.0,3.0,4.0,2.0,Male,Finance,PhD,Married,Manager,Yes,Travel_Rarely,0
31.0,30.0,6652.0,1.0,5.0,5.0,3.0,9.0,9.0,9.0,4.0,Female,HR,PhD,Single,Engineer,Yes,Non-Travel,0
30.0,2.0,4748.0,36.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,Male,Development,PhD,Married,Clerk,Yes,Non-Travel,0
62.0,32.0,10095.0,21.0,2.0,13.0,2.0,24.0,8.0,2.0,1.0,Female,Finance,High School,Single,Clerk,No,Travel_Frequently,0
49.0,33.0,5357.0,8.0,4.0,18.0,2.0,30.0,30.0,12.0,4.0,Male,Finance,High School,Divorced,Manager,No,Travel_Frequently,1
51.0,20.0,14096.0,20.0,2.0,13.0,3.0,6.0,3.0,2.0,1.0,Female,Sales,PhD,Divorced,Executive,No,Travel_Rarely,0
62.0,36.0,10095.0,45.0,3.0,1.0,3.0,6.0,6.0,1.0,4.0,Male,Sales,PhD,Married,Engineer,No,Travel_Frequently,0
36.0,18.0,12680.0,17.0,1.0,8.0,4.0,9.0,1.0,9.0,4.0,Female,Sales,High School,Married,Clerk,Yes,Travel_Frequently,1
55.0,36.0,10083.0,15.0,1.0,24.0,4.0,13.0,9.0,4.0,2.0,Female,Support,PhD,Single,Executive,Yes,Travel_Rarely,0
33.0,20.0,15169.0,21.0,4.0,6.0,4.0,3.0,0.0,1.0,4.0,Male,Finance,PhD,Married,Clerk,No,Travel_Rarely,0
19.0,13.0,9069.0,1.0,2.0,17.0,1.0,8.0,6.0,7.0,2.0,Male,Sales,PhD,Married,Clerk,No,Non-Travel,0
57.0,9.0,7337.0,3.0,2.0,19.0,1.0,5.0,1.0,3.0,2.0,Male,HR,PhD,Single,Executive,No,Non-Travel,0
34.0,6.0,5773.0,31.0,4.0,10.0,3.0,0.0,0.0,0.0,2.0,Female,Support,Bachelors,Married,Manager,Yes,Travel_Frequently,0
51.0,28.0,17426.0,31.0,2.0,7.0,4.0,23.0,5.0,13.0,1.0,Female,Development,PhD,Married,Engineer,No,Travel_Rarely,0
59.0,39.0,4057.0,21.0,2.0,21.0,2.0,32.0,3.0,1.0,4.0,Male,Finance,High School,Divorced,Executive,Yes,Travel_Frequently,0
33.0,7.0,19061.0,23.0,2.0,20.0,1.0,4.0,3.0,1.0,3.0,Male,Finance,High School,Divorced,Executive,Yes,Non-Travel,0
55.0,38.0,15138.0,17.0,4.0,9.0,3.0,12.0,9.0,10.0,2.0,Female,HR,High School,Divorced,Clerk,Yes,Travel_Frequently,1
19.0,12.0,4974.0,22.0,4.0,17.0,1.0,6.0,5.0,1.0,2.0,Female,Development,High School,Married,Executive,Yes,Non-Travel,0
19.0,18.0,17903.0,22.0,3.0,16.0,4.0,5.0,0.0,1.0,1.0,Male,Development,PhD,Single,Engineer,No,Non-Travel,0
43.0,10.0,8444.0,36.0,2.0,16.0,2.0,10.0,1.0,2.0,1.0,Female,Support,Bachelors,Divorced,Manager,Yes,Travel_Frequently,0
30.0,1.0,3878.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,Male,Finance,Masters,Married,Manager,Yes,Non-Travel,0
64.0,5.0,8289.0,47.0,5.0,21.0,3.0,1.0,1.0,0.0,3.0,Male,Sales,Masters,Divorced,Manager,No,Non-Travel,0
48.0,28.0,11802.0,8.0,5.0,3.0,1.0,24.0,17.0,13.0,1.0,Male,HR,Masters,Single,Engineer,No,Travel_Rarely,1
51.0,4.0,17995.0,14.0,2.0,10.0,4.0,0.0,0.0,0.0,1.0,Female,HR,Masters,Single,Clerk,Yes,Travel_Frequently,0
56.0,29.0,17763.0,38.0,1.0,8.0,4.0,13.0,10.0,1.0,4.0,Female,HR,High School,Single,Engineer,No,Travel_Frequently,1
20.0,38.0,17037.0,24.0,5.0,8.0,2.0,5.0,1.0,1.0,1.0,Female,HR,PhD,Single,Executive,No,Travel_Frequently,1
25.0,35.0,13690.0,22.0,1.0,2.0,2.0,5.0,5.0,3.0,1.0,Female,Sales,PhD,Single,Technician,Yes,Non-Travel,1
40.0,26.0,12323.0,15.0,3.0,5.0,4.0,22.0,3.0,17.0,4.0,Male,Sales,Masters,Single,Technician,No,Non-Travel,0
31.0,17.0,5314.0,20.0,2.0,5.0,4.0,5.0,3.0,4.0,2.0,Female,Support,Masters,Married,Technician,Yes,Non-Travel,1
44.0,35.0,15417.0,27.0,3.0,9.0,1.0,28.0,5.0,8.0,4.0,Male,Finance,Bachelors,Divorced,Manager,Yes,Travel_Frequently,1
46.0,15.0,3378.0,28.0,3.0,9.0,3.0,5.0,2.0,5.0,4.0,Male,Sales,Bachelors,Single,Engineer,No,Travel_Rarely,0
56.0,4.0,16356.0,22.0,4.0,16.0,1.0,0.0,0.0,0.0,2.0,Male,Support,Bachelors,Divorced,Engineer,No,Travel_Frequently,0
56.0,8.0,13269.0,31.0,2.0,14.0,1.0,5.0,2.0,2.0,2.0,Female,Development,High School,Divorced,Manager,No,Travel_Frequently,0
18.0,33.0,13206.0,9.0,4.0,24.0,4.0,31.0,9.0,9.0,4.0,Male,Finance,PhD,Married,Executive,Yes,Travel_Frequently,1
34.0,33.0,7340.0,23.0,3.0,3.0,1.0,29.0,11.0,17.0,3.0,Male,Sales,High School,Single,Technician,No,Travel_Rarely,0
58.0,35.0,14084.0,5.0,1.0,21.0,1.0,33.0,17.0,5.0,1.0,Female,Development,High School,Single,Technician,Yes,Travel_Frequently,1
47.0,30.0,11907.0,45.0,2.0,9.0,1.0,14.0,13.0,4.0,1.0,Male,Support,PhD,Married,Manager,No,Travel_Rarely,0
30.0,19.0,2452.0,39.0,2.0,7.0,2.0,8.0,5.0,7.0,1.0,Female,Sales,Bachelors,Married,Technician,Yes,Travel_Rarely,1
38.0,16.0,10533.0,17.0,5.0,0.0,3.0,11.0,6.0,11.0,2.0,Female,Sales,PhD,Married,Clerk,No,Travel_Frequently,0
36.0,19.0,2392.0,40.0,1.0,23.0,3.0,14.0,12.0,7.0,1.0,Female,Development,Masters,Married,Engineer,Yes,Travel_Frequently,0
36.0,27.0,7471.0,5.0,1.0,21.0,2.0,9.0,6.0,5.0,2.0,Male,Sales,Bachelors,Married,Technician,No,Travel_Frequently,1
42.0,20.0,19653.0,7.0,3.0,16.0,4.0,10.0,8.0,9.0,2.0,Female,HR,PhD,Divorced,Technician,No,Non-Travel,0
39.0,18.0,10137.0,8.0,3.0,11.0,4.0,13.0,12.0,1.0,3.0,Female,Sales,High School,Married,Clerk,No,Travel_Rarely,1
48.0,2.0,15997.0,7.0,3.0,11.0,3.0,0.0,0.0,0.0,1.0,Female,Finance,PhD,Single,Executive,No,Travel_Frequently,0
34.0,29.0,11162.0,22.0,5.0,24.0,3.0,20.0,4.0,7.0,2.0,Female,Development,Bachelors,Single,Executive,No,Travel_Rarely,0
40.0,4.0,12397.0,44.0,1.0,12.0,4.0,3.0,0.0,3.0,1.0,Male,Finance,Masters,Married,Clerk,Yes,Non-Travel,0
49.0,5.0,17596.0,38.0,4.0,24.0,1.0,3.0,3.0,3.0,2.0,Female,Support,High School,Married,Executive,Yes,Non-Travel,0
27.0,2.0,6794.0,21.0,1.0,13.0,3.0,1.0,0.0,1.0,4.0,Male,Finance,Masters,Married,Manager,No,Travel_Frequently,1
27.0,23.0,18549.0,4.0,4.0,7.0,1.0,6.0,4.0,5.0,2.0,Female,HR,Masters,Married,Clerk,Yes,Travel_Rarely,1
25.0,35.0,10493.0,29.0,4.0,6.0,2.0,4.0,1.0,2.0,2.0,Female,Finance,PhD,Single,Engineer,No,Non-Travel,0
37.0,14.0,8363.0,30.0,2.0,16.0,3.0,12.0,1.0,4.0,4.0,Male,Support,PhD,Divorced,Engineer,No,Travel_Rarely,0
49.0,37.0,13295.0,3.0,3.0,10.0,2.0,12.0,0.0,6.0,3.0,Female,Sales,Masters,Married,Technician,Yes,Non-Travel,0
31.0,17.0,10079.0,5.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,Male,HR,PhD,Married,Clerk,Yes,Travel_Rarely,0
45.0,22.0,14032.0,19.0,3.0,7.0,4.0,20.0,16.0,3.0,4.0,Male,Finance,Bachelors,Married,Clerk,No,Travel_Frequently,1
63.0,28.0,12748.0,8.0,1.0,12.0,1.0,22.0,4.0,11.0,1.0,Male,Finance,Masters,Single,Executive,No,Travel_Rarely,0
41.0,21.0,3505.0,37.0,4.0,23.0,1.0,7.0,6.0,6.0,4.0,Female,Finance,Masters,Single,Clerk,No,Travel_Frequently,0
32.0,23.0,11448.0,31.0,1.0,16.0,1.0,2.0,1.0,2.0,2.0,Male,Sales,Masters,Divorced,Clerk,Yes,Travel_Rarely,0
39.0,12.0,15240.0,27.0,4.0,23.0,2.0,12.0,7.0,1.0,4.0,Male,Development,Bachelors,Divorced,Executive,No,Non-Travel,1
47.0,32.0,9409.0,13.0,1.0,23.0,3.0,25.0,17.0,8.0,1.0,Male,Support,Masters,Divorced,Clerk,Yes,Travel_Frequently,1
21.0,21.0,2209.0,42.0,2.0,11.0,4.0,15.0,6.0,13.0,1.0,Male,Development,PhD,Divorced,Clerk,No,Travel_Rarely,0
30.0,34.0,19364.0,6.0,4.0,15.0,1.0,1.0,1.0,1.0,1.0,Female,Support,PhD,Single,Manager,No,Travel_Frequently,0
40.0,16.0,4119.0,1.0,3.0,9.0,1.0,8.0,3.0,6.0,3.0,Male,Support,PhD,Divorced,Executive,Yes,Travel_Rarely,0
25.0,21.0,2177.0,30.0,3.0,15.0,1.0,21.0,6.0,20.0,4.0,Male,Finance,PhD,Married,Manager,No,Travel_Rarely,0
35.0,4.0,3546.0,11.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,Male,HR,Masters,Single,Technician,Yes,Travel_Frequently,0
29.0,24.0,16186.0,41.0,3.0,0.0,2.0,3.0,3.0,0.0,4.0,Female,Finance,Bachelors,Single,Executive,Yes,Travel_Frequently,1
48.0,5.0,12226.0,31.0,2.0,18.0,2.0,4.0,4.0,1.0,3.0,Male,Sales,High School,Single,Clerk,Yes,Travel_Frequently,0
31.0,16.0,14231.0,16.0,2.0,23.0,3.0,8.0,6.0,5.0,1.0,Male,Support,PhD,Married,Clerk,No,Non-Travel,1
51.0,30.0,18658.0,15.0,5.0,7.0,3.0,17.0,9.0,11.0,1.0,Male,HR,High School,Single,Manager,No,Travel_Rarely,0
35.0,16.0,16016.0,5.0,5.0,15.0,1.0,3.0,1.0,0.0,3.0,Male,Support,High School,Married,Manager,No,Travel_Rarely,1
51.0,32.0,16134.0,15.0,5.0,14.0,4.0,1.0,0.0,0.0,4.0,Female,Support,Masters,Divorced,Technician,Yes,Travel_Frequently,0
28.0,38.0,16082.0,1.0,5.0,6.0,2.0,3.0,1.0,0.0,2.0,Male,Finance,PhD,Single,Technician,No,Travel_Rarely,0
58.0,36.0,18436.0,15.0,1.0,1.0,3.0,25.0,19.0,11.0,1.0,Male,HR,PhD,Married,Clerk,No,Travel_Rarely,0
29.0,3.0,9775.0,36.0,4.0,12.0,3.0,1.0,1.0,1.0,3.0,Female,HR,PhD,Single,Engineer,No,Travel_Rarely,0
32.0,13.0,18175.0,48.0,3.0,4.0,4.0,10.0,6.0,9.0,3.0,Female,Support,High School,Divorced,Technician,No,Travel_Frequently,1
48.0,12.0,16133.0,39.0,1.0,9.0,2.0,5.0,1.0,1.0,2.0,Female,HR,PhD,Single,Clerk,No,Travel_Rarely,1
46.0,26.0,11615.0,8.0,2.0,7.0,3.0,3.0,1.0,0.0,3.0,Male,HR,PhD,Divorced,Technician,Yes,Travel_Rarely,0
43.0,23.0,18368.0,22.0,3.0,12.0,4.0,1.0,0.0,1.0,3.0,Female,Finance,Bachelors,Single,Executive,No,Non-Travel,0
35.0,26.0,16837.0,27.0,4.0,18.0,4.0,17.0,14.0,14.0,3.0,Male,Development,Masters,Married,Manager,No,Non-Travel,0
49.0,7.0,12546.0,34.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,Female,Sales,PhD,Divorced,Clerk,No,Travel_Frequently,0
39.0,38.0,12748.0,30.0,2.0,17.0,2.0,26.0,1.0,10.0,1.0,Male,Development,PhD,Single,Technician,Yes,Travel_Rarely,1
55.0,20.0,3553.0,12.0,3.0,7.0,2.0,14.0,14.0,9.0,4.0,Female,HR,Masters,Divorced,Manager,No,Travel_Rarely,1
34.0,10.0,4469.0,2.0,5.0,8.0,1.0,7.0,4.0,4.0,2.0,Male,Support,Masters,Divorced,Engineer,Yes,Non-Travel,1
40.0,30.0,18299.0,46.0,3.0,16.0,3.0,22.0,17.0,8.0,3.0,Female,Sales,High School,Married,Technician,Yes,Travel_Frequently,0
41.0,26.0,3474.0,38.0,3.0,3.0,4.0,19.0,0.0,9.0,3.0,Male,Sales,High School,Married,Clerk,No,Travel_Frequently,0
94.0,26.0,17786.0,22.0,4.0,21.0,1.0,7.0,5.0,6.0,1.0,Male,Support,High School,Married,Executive,Yes,Travel_Rarely,0
58.0,7.0,15759.0,17.0,2.0,17.0,2.0,4.0,1.0,2.0,1.0,Male,Sales,Masters,Married,Manager,Yes,Non-Travel,0
23.0,32.0,2337.0,35.0,3.0,5.0,3.0,32.0,10.0,14.0,1.0,Male,Support,Bachelors,Divorced,Manager,Yes,Non-Travel,0
22.0,11.0,8991.0,42.0,1.0,10.0,3.0,2.0,2.0,1.0,2.0,Male,Sales,PhD,Divorced,Executive,No,Non-Travel,0
61.0,34.0,13351.0,45.0,1.0,22.0,1.0,12.0,0.0,9.0,1.0,Male,Development,Masters,Single,Clerk,Yes,Travel_Rarely,0
46.0,33.0,3087.0,23.0,2.0,21.0,4.0,33.0,13.0,13.0,2.0,Male,Sales,Bachelors,Single,Engineer,No,Travel_Rarely,0
45.0,15.0,3293.0,29.0,5.0,9.0,1.0,10.0,9.0,7.0,3.0,Male,Finance,Masters,Single,Executive,No,Travel_Rarely,0
28.0,35.0,10848.0,29.0,3.0,10.0,3.0,23.0,18.0,7.0,3.0,Female,Support,Bachelors,Married,Engineer,Yes,Non-Travel,0
18.0,1.0,7964.0,19.0,3.0,7.0,4.0,1.0,0.0,1.0,4.0,Male,Sales,Masters,Divorced,Clerk,Yes,Travel_Frequently,0
60.0,11.0,4828.0,17.0,4.0,20.0,1.0,10.0,8.0,9.0,2.0,Male,Support,Masters,Divorced,Technician,Yes,Travel_Rarely,0
36.0,26.0,8472.0,8.0,3.0,2.0,1.0,4.0,0.0,1.0,3.0,Female,Finance,Bachelors,Single,Technician,No,Travel_Rarely,1
26.0,16.0,8564.0,7.0,5.0,1.0,2.0,11.0,7.0,1.0,3.0,Male,Sales,Bachelors,Single,Clerk,No,Travel_Frequently,0
44.0,19.0,3336.0,11.0,3.0,17.0,3.0,7.0,8.0,3.0,3.0,Female,Sales,Bachelors,Divorced,Engineer,Yes,Travel_Frequently,0
51.0,20.0,12548.0,3.0,3.0,1.0,2.0,10.0,10.0,9.0,1.0,Male,Finance,Bachelors,Married,Executive,Yes,Non-Travel,0
61.0,29.0,17149.0,2.0,4.0,11.0,2.0,16.0,2.0,9.0,3.0,Female,Finance,Bachelors,Single,Clerk,No,Travel_Rarely,0
21.0,19.0,17181.0,19.0,1.0,4.0,4.0,4.0,0.0,3.0,1.0,Female,Finance,Bachelors,Single,Clerk,No,Non-Travel,0
53.0,7.0,3667.0,28.0,1.0,3.0,4.0,7.0,2.0,4.0,1.0,Male,Support,Bachelors,Divorced,Technician,No,Travel_Rarely,0
35.0,17.0,3212.0,28.0,5.0,15.0,3.0,3.0,1.0,2.0,2.0,Female,Finance,Bachelors,Divorced,Executive,Yes,Non-Travel,0
32.0,17.0,4768.0,25.0,2.0,13.0,4.0,16.0,5.0,5.0,2.0,Male,Support,Masters,Single,Technician,Yes,Non-Travel,0
30.0,17.0,14607.0,11.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Male,Development,Bachelors,Single,Engineer,No,Travel_Frequently,1
36.0,1.0,18828.0,40.0,4.0,20.0,4.0,0.0,0.0,0.0,2.0,Male,Sales,Bachelors,Married,Engineer,No,Travel_Rarely,0
23.0,11.0,11589.0,43.0,3.0,6.0,2.0,0.0,0.0,0.0,1.0,Male,Sales,Masters,Married,Manager,Yes,Travel_Frequently,1
29.0,31.0,5676.0,2.0,4.0,20.0,3.0,17.0,2.0,13.0,1.0,Female,HR,Masters,Married,Clerk,No,Travel_Frequently,1
54.0,7.0,9085.0,12.0,1.0,10.0,2.0,2.0,0.0,1.0,3.0,Male,Development,High School,Married,Executive,Yes,Travel_Frequently,0
34.0,9.0,6688.0,41.0,5.0,23.0,4.0,4.0,0.0,1.0,3.0,Female,Finance,High School,Single,Executive,No,Travel_Rarely,0
40.0,10.0,6511.0,38.0,2.0,11.0,2.0,7.0,1.0,1.0,3.0,Female,Finance,Bachelors,Single,Technician,No,Non-Travel,0
43.0,13.0,16640.0,12.0,3.0,21.0,4.0,8.0,7.0,0.0,1.0,Male,Development,Bachelors,Single,Technician,No,Non-Travel,0
46.0,25.0,15466.0,25.0,2.0,24.0,1.0,1.0,1.0,1.0,1.0,Male,Finance,High School,Married,Executive,No,Travel_Rarely,0
50.0,29.0,2685.0,37.0,1.0,4.0,2.0,23.0,18.0,3.0,3.0,Male,HR,High School,Single,Technician,Yes,Travel_Rarely,1
44.0,3.0,2684.0,31.0,3.0,23.0,3.0,1.0,0.0,0.0,3.0,Male,Support,PhD,Divorced,Manager,No,Non-Travel,1
42.0,38.0,17001.0,17.0,1.0,15.0,2.0,27.0,24.0,9.0,1.0,Female,Sales,PhD,Married,Clerk,No,Non-Travel,0
27.0,10.0,10532.0,48.0,2.0,21.0,2.0,5.0,1.0,3.0,2.0,Male,Development,Bachelors,Divorced,Manager,Yes,Travel_Frequently,0
64.0,23.0,14891.0,12.0,2.0,6.0,3.0,5.0,3.0,3.0,1.0,Female,Sales,PhD,Married,Engineer,Yes,Non-Travel,0
40.0,21.0,2733.0,30.0,1.0,7.0,3.0,10.0,7.0,1.0,2.0,Male,Support,High School,Single,Executive,Yes,Travel_Frequently,0
38.0,2.0,3496.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,Male,Development,Bachelors,Married,Manager,No,Non-Travel,0
38.0,36.0,17154.0,16.0,1.0,3.0,4.0,9.0,4.0,1.0,1.0,Male,Support,Masters,Divorced,Manager,Yes,Non-Travel,0
60.0,1.0,13146.0,1.0,3.0,5.0,4.0,1.0,0.0,0.0,3.0,Male,Finance,Masters,Married,Technician,No,Non-Travel,0
30.0,11.0,7450.0,34.0,4.0,1.0,3.0,9.0,8.0,2.0,3.0,Female,Finance,High School,Divorced,Technician,Yes,Travel_Frequently,0
54.0,20.0,6635.0,45.0,4.0,8.0,2.0,19.0,1.0,13.0,3.0,Female,Finance,PhD,Single,Technician,No,Travel_Frequently,0
50.0,4.0,13227.0,48.0,3.0,7.0,4.0,4.0,4.0,2.0,4.0,Male,Support,Masters,Divorced,Engineer,Yes,Non-Travel,0
41.0,6.0,16023.0,1.0,1.0,17.0,3.0,6.0,1.0,0.0,4.0,Female,Support,PhD,Single,Manager,Yes,Travel_Frequently,0
61.0,3.0,8303.0,36.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,Female,Support,Masters,Divorced,Clerk,Yes,Travel_Frequently,0
28.0,35.0,12671.0,3.0,2.0,15.0,1.0,27.0,17.0,5.0,4.0,Male,Sales,PhD,Single,Technician,No,Travel_Frequently,0
34.0,21.0,19803.0,34.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,Male,Support,Masters,Divorced,Engineer,No,Travel_Frequently,0
21.0,28.0,12181.0,12.0,3.0,19.0,1.0,2.0,0.0,1.0,2.0,Female,Finance,Masters,Single,Engineer,Yes,Travel_Rarely,0
64.0,8.0,6710.0,45.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,Female,HR,Bachelors,Single,Technician,No,Travel_Frequently,0
42.0,25.0,10679.0,27.0,5.0,13.0,2.0,1.0,1.0,1.0,4.0,Female,Support,Bachelors,Single,Executive,No,Non-Travel,0
47.0,11.0,15500.0,37.0,2.0,17.0,3.0,5.0,5.0,2.0,4.0,Female,HR,High School,Divorced,Manager,No,Travel_Frequently,1
